Afghanistan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.000000,74.000000,84.000000,47.000000,27.500000,27.500000,30.000000,42.500000,43.500000,59.250000,68.250000,46.833333,49.833333,49.857143,52.428571,38.454545,31.714286,34.571429,34.733333,37.000000,33.722222,36.944444,34.000000,34.086957,33.600000,30.200000,31.100000,33.200000,31.090909,30.333333,32.666667,31.975000,32.166667,34.023256,32.574468,34.060000,32.070175,33.431034,36.183333,36.484375,36.308824,37.555556,34.047059,
Albania,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.000000,33.000000,38.000000,42.000000,51.000000,55.000000,59.000000,32.000000,35.000000,38.000000,44.500000,52.000000,30.750000,29.200000,34.800000,31.000000,24.625000,21.200000,22.300000,22.090909,17.266667,18.466667,19.000000,19.588235,18.050000,18.850000,18.238095,18.181818,18.590909,18.086957,18.826087,19.391304,20.304348,20.652174,20.583333,20.720000,20.730769,21.076923,21.615385,22.461538,23.423077,24.384615,24.555556,25.111111,26.370370,26.888889,26.285714,26.785714,25.533333,25.766667,25.225806,25.451613,25.645161,25.903226,
Algeria,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000,18.500000,16.000000,13.500000,15.000000,18.500000,12.428571,10.000000,12.636364,13.400000,13.529412,15.529412,15.894737,17.476190,16.360000,17.461538,17.620690,18.838710,20.457143,19.250000,17.000000,13.616279,11.914286,10.153846,9.361842,8.485549,8.145078,8.126829,7.493617,7.128906,6.960000,6.767918,6.613419,6.625767,6.750000,6.948276,6.961538,7.163488,7.248000,7.320312,7.423469,7.480100,7.683047,7.845783,8.071599,8.275294,8.446759,8.805492,9.022523,9.231111,9.481236,9.747277,10.038877,
Andorra,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.000000,164.000000,188.000000,224.000000,89.000000,102.666667,111.333333,61.666667,47.000000,32.500000,30.571429,29.266667,29.125000,29.470588,29.166667,25.952381,25.636364,25.347826,24.040000,23.115385,24.538462,22.275862,22.724138,21.709677,20.393939,21.090909,20.114286,20.371429,19.916667,19.378378,19.540541,19.540541,19.756757,18.450000,18.450000,18.575000,18.575000,18.121951,17.738095,17.738095,17.372093,17.000000,16.666667,
Angola,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.500000,3.500000,4.000000,4.000000,4.000000,5.000000,7.000000,8.000000,8.500000,9.500000,9.500000,9.500000,9.500000,9.500000,9.500000,9.500000,9.500000,9.500000,9.500000,12.000000,12.000000,12.000000,12.000000,12.500000,12.500000,12.500000,12.500000,13.000000,13.500000,13.500000,13.500000,13.500000,15.000000,17.500000,17.500000,17.500000,
Antigua and Barbuda,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,9.500000,9.500000,10.500000,10.500000,11.500000,11.500000,11.500000,11.500000,7.666667,7.666667,7.666667,7.666667,7.666667,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.333333,8.333333,8.333333,8.333333,
Argentina,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,17.000000,19.000000,19.000000,31.000000,17.000000,22.500000,28.000000,34.000000,39.500000,48.500000,42.666667,52.666667,66.500000,75.250000,96.750000,64.500000,62.750000,65.444444,53.076923,41.388889,43.157895,45.826087,39.037037,40.464286,35.138889,37.205128,33.744186,35.318182,33.916667,30.625000,28.492063,27.430556,24.085366,25.807229,24.533333,23.474227,23.950980,23.162162,23.208696,22.422764,22.007752,22.280303,22.286765,21.387755,22.598684,21.860606,21.477273,21.037838,20.848958,20.949239,20.700483,20.691589,20.788991,20.804444,20.181435,19.865854,
Armenia,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.000000,407.000000,424.000000,160.666667,177.333333,190.333333,165.750000,105.142857,110.000000,117.428571,119.000000,106.625000,110.125000,102.333333,93.700000,80.583333,77.923077,79.923077,76.214286,69.437500,68.176471,66.722222,65.684211,64.550000,66.950000,63.681818,61.375000,63.458333,66.500000,62.111111,62.357143,64.571429,64.379310,64.400000,68.866667,67.125000,68.878788,72.303030,71.628571,
Australia,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,39.000000,52.000000,27.500000,30.000000,31.500000,38.000000,30.333333,35.666667,42.666667,42.666667,66.666667,83.333333,99.000000,125.666667,150.666667,113.600000,113.500000,131.833333,153.000000,221.285714,240.285714,292.000000,295.500000,351.250000,241.769231,280.000000,284.571429,272.562500,268.176471,270.111111,255.800000,222.083333,198.214286,189.566667,165.628571,147.375000,133.555556,122.160000,121.862745,116.722222,110.789474,105.850000,105.163934,103.870968,102.571429,103.523810,99.515152,98.656716,98.850746,99.179104,99.283582,99.432836,89.026667,84.734177,83.925000,80.975904,81.253012,75.865169,74.351648,72.881720,73.107527,72.574468,72.073684,
Austria,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,504.000000,655.000000,860.000000,1018.000000,444.000000,548.666667,503.250000,398.000000,469.000000,447.750000,279.625000,251.571429,199.571429,230.300000,156.265306,142.603448,129.235294,111.837209,94.259259,83.679688,76.226027,72.936709,70.125000,64.790323,60.279412,57.450000,53.259259,48.512821,45.949153,43.278997,41.379822,40.117143,38.657609,37.333333,36.834606,35.597561,34.039443,33.293454,32.732301,31.644681,30.397149,29.415686,28.871648,28.581132,28.404851,28.180812,27.972678,27.068541,26.641379,26.594178,26.414261,26.169463,26.122074,
